customer_id,first_name,last_name,email,phone,city,signup_date,age,gender,total_trips,cancelled_trips,days_since_last_trip,churned,engagement_score,loyalty_score,persona,signup_channel,income_level,payment_method,device_type,app_open_events,search_events,ride_request_events,ride_completed_events,ride_conversion_rate,request_to_search_ratio,search_to_open_ratio,last_event_date,active_days,total_completed_trips,total_cancelled_trips,total_gross_revenue,avg_gross_revenue,net_platform_revenue,avg_distance_km,avg_duration_min,total_driver_payout,first_trip_date,last_trip_date,promo_used_avg,cancellation_rate,conversion_rate,promo_used_count,total_promo_cost,avg_promo_cost,avg_discount_value,avg_driver_burden,driver_borne_total,discount_total_fixed,driver_burden_ratio,platform_burden_ratio,promo_used_rate
CUST02783,Pietro,Mülichen,pietro.mülichen@googlemail.com,(00214) 113654,Berlin,2023-09-08,59,Male,26,2,25,1,1.0,0.762,Commuter,Partnership,medium,Cash,Web,49,32,20,9,0.45,0.625,0.6530612244897959,2025-12-12,40,22,4,299.116,11.504461538461538,74.79,5.71,25.71153846153846,224.32999999999998,2024-02-10,2025-12-13,0.11538461538461539,0.15384615384615385,0.8461538461538461,1.0,21.14,21.14,20.0,0.0,0.0,21.14,0.0,1.0,0.038461538461538464
CUST02784,Norman,Price,norman.price@hotmail.co.uk,(0151)4960164,London,2025-07-18,44,Female,62,3,16,0,1.0,0.988,Tourist,Referral,high,Cash,Android,41,30,18,6,0.3333333333333333,0.6,0.7317073170731707,2025-12-13,29,55,7,1095.922,17.676161290322582,274.0,7.1335483870967735,24.42096774193548,821.91,2025-07-20,2025-12-11,0.06451612903225806,0.11290322580645161,0.8870967741935484,3.0,52.39,17.463333333333335,17.093333333333334,0.2733333333333328,0.8199999999999985,53.21,0.015410637098289767,0.9845893629017102,0.04838709677419355
CUST02785,Anthony,Butler,anthony.butler@hotmail.co.uk,(0114)4960594,London,2024-02-12,27,Male,63,1,17,0,1.0,0.994,Casual Rider,Organic,high,Credit Card,Android,73,49,23,24,1.0434782608695652,0.46938775510204084,0.6712328767123288,2025-12-14,57,58,5,1210.378,19.212349206349206,302.62,7.219047619047619,25.452380952380953,907.75,2024-02-15,2025-12-03,0.20634920634920634,0.07936507936507936,0.9206349206349206,7.0,68.32000000000001,9.760000000000002,12.422857142857142,2.697142857142857,18.88,87.2,0.2165137614678899,0.7834862385321102,0.1111111111111111
CUST02786,René,Solsona,rené.solsona@gmail.com,+34978126348,Barcelona,2024-04-02,54,Female,50,0,34,0,1.0,0.912,Commuter,Ads,low,Debit Card,Android,79,44,26,22,0.8461538461538461,0.5909090909090909,0.5569620253164557,2025-12-14,64,45,5,503.772,10.07544,125.97,7.4302,21.434,377.81,2024-04-05,2025-12-14,0.12,0.1,0.9,3.0,25.39,8.463333333333333,12.806666666666667,4.343333333333333,13.03,38.42,0.3391462779802186,0.6608537220197813,0.06
CUST02787,Silvio,Palomares,silvio.palomares@hotmail.com,+34 924 98 46 94,Barcelona,2024-01-23,29,Male,37,1,31,1,1.0,0.831,Tourist,Referral,low,Cash,iOS,67,44,22,18,0.8181818181818182,0.5,0.6567164179104478,2025-12-14,54,32,5,383.74,10.371351351351352,95.94,7.159459459459459,25.991891891891893,287.81,2024-01-26,2025-11-30,0.13513513513513514,0.13513513513513514,0.8648648648648649,3.0,26.96,8.986666666666666,11.586666666666666,2.8466666666666662,8.54,35.5,0.2405633802816901,0.7594366197183099,0.08108108108108109
CUST02788,Richard,Turner,richard.turner@hotmail.co.uk,(0909) 879 0867,London,2023-03-01,63,Female,48,5,2,0,1.0,0.9,Commuter,Partnership,high,Debit Card,iOS,96,54,27,25,0.9259259259259259,0.5,0.5625,2025-12-14,65,44,4,778.2,16.212500000000002,194.53,7.430416666666667,26.135416666666668,583.67,2023-03-21,2025-11-22,0.16666666666666666,0.08333333333333333,0.9166666666666666,5.0,49.13,9.826,11.586,1.9880000000000002,9.940000000000001,59.07000000000001,0.16827492805146438,0.8317250719485356,0.10416666666666667
CUST02789,Nikolaos,Täsche,nikolaos.täsche@hotmail.de,02980 56602,Berlin,2024-11-12,47,Male,47,2,31,0,1.0,0.894,Casual Rider,Ads,medium,Credit Card,iOS,79,47,33,20,0.6060606060606061,0.7021276595744681,0.5949367088607594,2025-12-11,63,44,3,687.492,14.627489361702127,171.88,7.0031914893617015,23.582978723404256,515.61,2024-11-21,2025-12-13,0.10638297872340426,0.06382978723404255,0.9361702127659575,4.0,39.6,9.9,12.76,3.135,12.54,52.14,0.24050632911392403,0.759493670886076,0.0851063829787234
CUST02790,Emelina,Bernat,emelina.bernat@gmail.com,+34934 729 221,Barcelona,2024-08-05,21,Male,33,4,23,0,1.0,0.806,Business,Organic,low,Credit Card,Web,36,18,14,11,0.7857142857142857,0.7777777777777778,0.5,2025-12-12,30,30,3,364.306,11.039575757575758,91.08,7.848484848484849,25.90909090909091,273.22,2024-08-10,2025-12-12,0.12121212121212122,0.09090909090909091,0.9090909090909091,2.0,8.34,4.17,6.88,2.71,5.42,13.76,0.3938953488372093,0.6061046511627907,0.06060606060606061
CUST02791,Anna,Page,anna.page@gmail.com,+44121 496 0557,London,2024-11-11,33,Female,62,1,10,0,1.0,0.988,Casual Rider,Ads,high,Credit Card,iOS,41,28,17,12,0.7058823529411765,0.6071428571428571,0.6829268292682927,2025-12-13,33,55,7,1100.01,17.74209677419355,275.02,6.531451612903226,25.166129032258063,824.99,2024-12-02,2025-11-30,0.1774193548387097,0.11290322580645161,0.8870967741935484,6.0,70.63,11.771666666666667,14.905,3.133333333333333,18.799999999999997,89.42999999999999,0.21022028402102202,0.789779715978978,0.0967741935483871
CUST02792,Lupe,Mur,lupe.mur@gmail.com,+34943894819,Barcelona,2024-01-22,19,Other,64,9,15,0,1.0,1.0,Tourist,Referral,low,Credit Card,Web,41,22,15,14,0.9333333333333333,0.6818181818181818,0.5365853658536586,2025-12-12,36,57,7,665.274,10.39490625,166.29,7.399375,25.5875,498.99,2024-02-07,2025-12-15,0.125,0.109375,0.890625,3.0,36.53,12.176666666666668,14.76,2.5833333333333326,7.749999999999998,44.28,0.1750225835591689,0.8249774164408311,0.046875
CUST02793,María Pilar,Casals,maría pilar.casals@hotmail.com,+34 823 107 761,Barcelona,2024-11-01,34,Female,52,2,1,0,1.0,0.925,Commuter,Ads,low,Credit Card,Android,49,35,20,13,0.65,0.5714285714285714,0.7142857142857143,2025-12-15,43,47,5,553.2,10.63846153846154,138.29,6.725961538461538,27.81153846153846,414.90999999999997,2024-11-03,2025-12-12,0.1346153846153846,0.09615384615384616,0.9038461538461539,3.0,29.28,9.76,14.68,4.919999999999999,14.759999999999998,44.04,0.33514986376021794,0.6648501362397821,0.057692307692307696
CUST02794,Daan,Brievingh,daan.brievingh@yahoo.com,0522 754891,Amsterdam,2024-11-05,51,Other,18,1,3,1,1.0,0.713,Commuter,Partnership,medium,Digital Wallet,Android,111,71,43,30,0.6976744186046512,0.6056338028169014,0.6396396396396397,2025-12-15,77,13,5,173.1,9.616666666666667,43.29,8.25,27.794444444444444,129.82,2024-11-19,2025-12-12,0.05555555555555555,0.2777777777777778,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST02795,Gary,Hussain,gary.hussain@gmail.com,(0161) 4960835,London,2025-10-23,52,Male,63,2,9,0,1.0,0.994,Business,Referral,high,Digital Wallet,Web,42,22,15,7,0.4666666666666667,0.6818181818181818,0.5238095238095238,2025-12-14,29,54,9,1022.494,16.230063492063493,255.63,7.648095238095238,25.942857142857143,766.86,2025-10-23,2025-12-15,0.1111111111111111,0.14285714285714285,0.8571428571428571,5.0,60.66,12.132,13.959999999999999,1.8279999999999998,9.139999999999999,69.8,0.130945558739255,0.8690544412607449,0.07936507936507936
CUST02796,Joe,Berry,joe.berry@yahoo.co.uk,0121 496 0294,London,2023-12-31,44,Female,33,5,42,0,1.0,0.806,Tourist,Partnership,high,Credit Card,iOS,98,60,34,23,0.6764705882352942,0.5666666666666667,0.6122448979591837,2025-12-15,70,30,3,517.07,15.66878787878788,129.27,6.905757575757575,28.448484848484846,387.81,2024-01-11,2025-11-29,0.2727272727272727,0.09090909090909091,0.9090909090909091,6.0,37.739999999999995,6.289999999999999,8.308333333333334,2.075,12.450000000000001,50.19,0.24805738194859536,0.7519426180514046,0.18181818181818182
CUST02797,Ercan,Liebelt,ercan.liebelt@web.de,+49(0) 571989460,Berlin,2024-05-13,42,Other,36,5,59,0,1.0,0.825,Business,Organic,medium,Cash,iOS,60,40,24,16,0.6666666666666666,0.6,0.6666666666666666,2025-12-14,44,34,2,463.082,12.863388888888888,115.75,7.572500000000001,22.799999999999997,347.33,2024-05-16,2025-12-11,0.1111111111111111,0.05555555555555555,0.9444444444444444,4.0,55.09,13.7725,18.32,5.095,20.38,75.47,0.2700410759242083,0.7299589240757918,0.1111111111111111
CUST02798,Beverley,Young,beverley.young@gmail.com,(028) 9018508,London,2024-05-09,28,Other,62,5,0,0,1.0,0.988,Casual Rider,Organic,high,Debit Card,Web,83,42,25,18,0.72,0.5952380952380952,0.5060240963855421,2025-12-14,60,52,10,899.928,14.514967741935484,225.01,6.606774193548387,29.748387096774195,674.92,2024-05-21,2025-12-11,0.16129032258064516,0.16129032258064516,0.8387096774193549,8.0,100.93,12.61625,14.10125,1.9012499999999997,15.209999999999997,116.14,0.1309626313070432,0.8690373686929568,0.12903225806451613
CUST02799,Emilio,Bonilla,emilio.bonilla@yahoo.com,+34803 871 574,Barcelona,2023-08-24,53,Other,27,3,9,0,1.0,0.769,Commuter,Partnership,low,Cash,Web,37,18,15,11,0.7333333333333333,0.8333333333333334,0.4864864864864865,2025-12-14,30,23,4,263.194,9.747925925925927,65.78,6.938518518518519,22.12962962962963,197.42,2023-10-16,2025-10-15,0.14814814814814814,0.14814814814814814,0.8518518518518519,3.0,34.81,11.603333333333333,14.14,2.5366666666666666,7.609999999999999,42.42,0.17939651107967938,0.8206034889203206,0.1111111111111111
CUST02800,Sarita,Roig,sarita.roig@gmail.com,+34925 56 69 82,Barcelona,2025-06-07,60,Other,34,0,12,0,1.0,0.812,Business,Organic,low,Credit Card,Web,113,77,41,42,1.024390243902439,0.5324675324675324,0.6814159292035398,2025-12-15,78,29,5,366.542,10.78064705882353,91.62,6.127941176470588,23.102941176470587,274.93,2025-06-07,2025-12-14,0.08823529411764706,0.14705882352941177,0.8529411764705882,1.0,12.87,12.87,22.0,9.13,9.13,22.0,0.41500000000000004,0.585,0.029411764705882353
CUST02801,Quinten,Lutterveld,quinten.lutterveld@gmail.com,(044)-9777960,Amsterdam,2024-07-23,32,Other,58,1,104,0,1.0,0.962,Business,Organic,medium,Credit Card,Web,80,48,17,22,1.2941176470588236,0.3541666666666667,0.6,2025-12-15,57,52,6,718.872,12.394344827586206,179.77,7.3500000000000005,28.513793103448275,539.1,2024-07-28,2025-12-15,0.1724137931034483,0.10344827586206896,0.896551724137931,6.0,46.35,7.7250000000000005,11.871666666666668,4.373333333333333,26.24,72.59,0.3614822978371676,0.6385177021628323,0.10344827586206896
CUST02802,Hector,Barriga,hector.barriga@yahoo.com,+34 976178156,Barcelona,2024-04-29,25,Female,66,4,32,0,1.0,1.0,Casual Rider,Referral,low,Cash,Web,30,21,10,8,0.8,0.47619047619047616,0.7,2025-12-03,29,60,6,729.056,11.046303030303031,182.2,6.424393939393939,25.422727272727272,546.85,2024-05-08,2025-12-14,0.10606060606060606,0.09090909090909091,0.9090909090909091,5.0,52.93,10.586,13.918000000000001,3.3319999999999994,16.659999999999997,69.59,0.23940221296163236,0.7605977870383676,0.07575757575757576
CUST02803,Esther,Thanel,esther.thanel@yahoo.de,+49(0)1436 804337,Berlin,2023-07-24,29,Female,72,7,0,1,1.0,1.0,Tourist,Ads,medium,Digital Wallet,Web,71,40,27,17,0.6296296296296297,0.675,0.5633802816901409,2025-12-14,57,67,5,1009.594,14.02213888888889,252.38,7.101527777777778,25.655555555555555,757.21,2023-07-28,2025-12-14,0.09722222222222222,0.06944444444444445,0.9305555555555556,2.0,17.53,8.765,9.66,0.8949999999999998,1.7899999999999996,19.32,0.09265010351966871,0.9073498964803313,0.027777777777777776
CUST02804,Mamen,Grau,mamen.grau@gmail.com,+34936361903,Barcelona,2023-02-16,40,Male,37,5,9,1,1.0,0.831,Casual Rider,Partnership,low,Debit Card,Android,100,58,37,22,0.5945945945945946,0.6379310344827587,0.58,2025-12-15,63,35,2,434.114,11.73281081081081,108.53,6.793513513513513,28.786486486486485,325.58,2023-03-31,2025-12-10,0.13513513513513514,0.05405405405405406,0.9459459459459459,4.0,89.72,22.43,24.5,2.8899999999999997,11.559999999999999,101.28,0.11413902053712478,0.8858609794628752,0.10810810810810811
CUST02805,Duncan,Jones,duncan.jones@yahoo.com,+44(0)114 4960220,London,2023-09-23,56,Female,50,1,1,1,1.0,0.912,Tourist,Partnership,high,Cash,Web,80,49,30,21,0.7,0.6122448979591837,0.6125,2025-12-15,63,42,8,759.78,15.195599999999999,189.97,7.475599999999999,24.79,569.8,2023-10-02,2025-12-11,0.18,0.16,0.84,5.0,88.58,17.716,19.756,2.2199999999999998,11.1,99.67999999999999,0.11135634028892456,0.8886436597110755,0.1
CUST02806,Gabor,Briemer,gabor.briemer@gmail.com,06969 38718,Berlin,2024-04-11,64,Female,68,8,29,0,1.0,1.0,Casual Rider,Referral,medium,Digital Wallet,Android,82,55,30,26,0.8666666666666667,0.5454545454545454,0.6707317073170732,2025-12-15,59,64,4,909.294,13.371970588235294,227.31,7.129558823529412,26.311764705882354,681.99,2024-04-18,2025-12-14,0.07352941176470588,0.058823529411764705,0.9411764705882353,4.0,39.92,9.98,12.32,2.34,9.36,49.28,0.18993506493506493,0.810064935064935,0.058823529411764705
CUST02807,Romolo,Carocci,romolo.carocci@tin.it,+39 08837176096,Milan,2023-01-19,37,Male,3,0,43,1,0.95,0.589,Business,Partnership,medium,Credit Card,iOS,74,43,27,16,0.5925925925925926,0.627906976744186,0.581081081081081,2025-12-14,59,3,0,58.2,19.400000000000002,14.55,7.28,18.833333333333332,43.65,2024-01-31,2025-04-21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST02808,Daniele,Spinola,daniele.spinola@libero.it,+39 0471942096,Milan,2023-08-22,39,Male,35,3,32,0,1.0,0.819,Casual Rider,Ads,medium,Debit Card,Android,108,59,36,23,0.6388888888888888,0.6101694915254238,0.5462962962962963,2025-12-14,83,32,3,397.474,11.356399999999999,99.42,6.532857142857143,27.445714285714285,298.05,2023-10-05,2025-09-02,0.2,0.08571428571428572,0.9142857142857143,4.0,21.49,5.3725,7.745,2.425,9.7,31.189999999999998,0.31099711445976275,0.6890028855402373,0.11428571428571428
CUST02809,Teresa,Alonzi,teresa.alonzi@virgilio.it,3512408887,Milan,2024-10-28,66,Male,42,0,57,0,1.0,0.863,Casual Rider,Organic,medium,Debit Card,iOS,79,51,22,15,0.6818181818181818,0.43137254901960786,0.6455696202531646,2025-12-14,59,35,7,463.028,11.024476190476191,115.78,5.904761904761905,27.09047619047619,347.25,2024-11-01,2025-12-06,0.14285714285714285,0.16666666666666666,0.8333333333333334,3.0,47.72,15.906666666666666,21.666666666666668,5.759999999999999,17.279999999999998,65.0,0.2658461538461538,0.7341538461538462,0.07142857142857142
CUST02810,Nicola,Saraceno,nicola.saraceno@alice.it,3824071032,Milan,2023-03-24,54,Male,47,1,39,0,1.0,0.894,Tourist,Partnership,medium,Debit Card,Web,92,60,30,19,0.6333333333333333,0.5,0.6521739130434783,2025-12-14,57,36,11,493.448,10.498893617021276,123.36,8.55872340425532,24.082978723404256,370.08,2023-05-04,2025-12-05,0.1276595744680851,0.23404255319148937,0.7659574468085106,2.0,26.220000000000002,13.110000000000001,14.985,2.005,4.01,30.230000000000004,0.13264968574263974,0.8673503142573602,0.0425531914893617
CUST02811,Kieran,Hargreaves,kieran.hargreaves@hotmail.com,0808 1570813,London,2024-07-16,45,Male,73,5,28,1,1.0,1.0,Tourist,Partnership,high,Cash,iOS,116,76,42,36,0.8571428571428571,0.5526315789473685,0.6551724137931034,2025-12-15,74,67,6,1196.246,16.386931506849315,299.11,6.741643835616438,24.373972602739727,897.13,2024-08-06,2025-11-28,0.0958904109589041,0.0821917808219178,0.9178082191780822,4.0,40.86,10.215,12.370000000000001,2.3,9.2,50.06,0.18377946464242906,0.8162205353575709,0.0547945205479452
CUST02812,Imelda,Garobbio,imelda.garobbio@libero.it,+39 3509060941,Milan,2023-03-19,46,Other,34,1,38,1,1.0,0.812,Business,Partnership,medium,Credit Card,Web,118,64,33,27,0.8181818181818182,0.515625,0.5423728813559322,2025-12-15,78,27,7,377.298,11.097,94.32,6.385294117647058,25.68235294117647,282.97,2023-03-24,2025-12-11,0.058823529411764705,0.20588235294117646,0.7941176470588235,1.0,3.21,3.21,3.18,0.0,0.0,3.21,0.0,1.0,0.029411764705882353
CUST02813,Victor,Howard,victor.howard@gmail.com,+44131 496 0221,London,2024-04-11,23,Female,42,1,14,0,1.0,0.863,Business,Ads,high,Credit Card,Web,61,39,21,15,0.7142857142857143,0.5384615384615384,0.639344262295082,2025-12-14,53,35,7,715.532,17.03647619047619,178.87,7.174285714285714,21.228571428571428,536.65,2024-05-03,2025-12-10,0.2619047619047619,0.16666666666666666,0.8333333333333334,4.0,41.65,10.4125,12.8725,2.4599999999999995,9.839999999999998,51.489999999999995,0.19110506894542628,0.8088949310545738,0.09523809523809523
CUST02814,Christos,Schweitzer,christos.schweitzer@aol.de,(03947) 092732,Berlin,2023-10-24,40,Other,28,1,9,0,1.0,0.775,Commuter,Ads,medium,Cash,iOS,74,40,25,24,0.96,0.625,0.5405405405405406,2025-12-10,55,22,6,309.2,11.042857142857143,77.3,5.776428571428572,26.375,231.89000000000001,2023-11-06,2025-11-20,0.21428571428571427,0.21428571428571427,0.7857142857142857,4.0,52.629999999999995,13.157499999999999,18.8675,5.8625,23.45,76.08,0.30822818086225023,0.6917718191377497,0.14285714285714285
CUST02815,Kay-Uwe,Grein Groth,kay-uwe.grein groth@googlemail.com,01082 91316,Berlin,2023-06-18,31,Female,76,3,0,0,1.0,1.0,Casual Rider,Referral,medium,Digital Wallet,iOS,41,33,13,14,1.0769230769230769,0.3939393939393939,0.8048780487804879,2025-12-13,35,67,9,975.272,12.832526315789474,243.8,7.015,26.42236842105263,731.47,2023-06-22,2025-11-29,0.2236842105263158,0.11842105263157894,0.881578947368421,7.0,73.38,10.482857142857142,13.038571428571428,2.5557142857142865,17.890000000000004,91.27,0.19601183302289915,0.8039881669771008,0.09210526315789473
CUST02816,Hertha,Carsten,hertha.carsten@hotmail.de,01199 817844,Berlin,2023-01-21,20,Female,33,2,25,1,1.0,0.806,Tourist,Referral,medium,Cash,Android,38,21,10,18,1.8,0.47619047619047616,0.5526315789473685,2025-12-10,34,30,3,386.19,11.702727272727273,96.52,7.6021212121212125,26.142424242424244,289.68,2023-01-24,2025-12-02,0.15151515151515152,0.09090909090909091,0.9090909090909091,4.0,61.08,15.27,17.25,1.98,7.92,69.0,0.11478260869565217,0.8852173913043478,0.12121212121212122
CUST02817,Margaret,Francis,margaret.francis@hotmail.co.uk,+441914960587,London,2023-07-14,28,Female,50,3,16,0,1.0,0.912,Tourist,Organic,high,Cash,iOS,79,55,25,13,0.52,0.45454545454545453,0.6962025316455697,2025-12-15,57,46,4,801.43,16.028599999999997,200.35,7.1452,25.12,601.08,2023-07-20,2025-11-17,0.1,0.08,0.92,2.0,33.730000000000004,16.865000000000002,19.0,2.135,4.27,38.0,0.11236842105263156,0.8876315789473685,0.04
CUST02818,Faye,Ghoerle,faye.ghoerle@yahoo.com,(0850) 541567,Amsterdam,2024-09-03,25,Other,34,2,31,0,1.0,0.812,Business,Partnership,medium,Digital Wallet,Web,71,43,22,25,1.1363636363636365,0.5116279069767442,0.6056338028169014,2025-12-14,52,28,6,396.906,11.673705882352941,99.21,6.258235294117647,23.014705882352942,297.7,2024-09-03,2025-12-06,0.20588235294117646,0.17647058823529413,0.8235294117647058,6.0,73.06,12.176666666666668,15.295,3.1183333333333336,18.71,91.77000000000001,0.20387926337583087,0.796120736624169,0.17647058823529413
CUST02819,Martin,Pollard,martin.pollard@hotmail.co.uk,01314960921,London,2024-04-29,30,Other,84,3,9,0,1.0,1.0,Tourist,Organic,high,Credit Card,Web,59,37,18,16,0.8888888888888888,0.4864864864864865,0.6271186440677966,2025-12-15,46,75,9,1357.69,16.16297619047619,339.37,6.4801190476190484,24.767857142857142,1018.32,2024-05-04,2025-12-15,0.20238095238095238,0.10714285714285714,0.8928571428571429,12.0,104.61,8.7175,11.17,2.605,31.259999999999998,135.87,0.23007286376683592,0.769927136233164,0.14285714285714285
CUST02820,Celia,Oliveras,celia.oliveras@gmail.com,+34986305057,Barcelona,2023-10-17,43,Male,44,2,98,0,1.0,0.875,Casual Rider,Partnership,low,Credit Card,Web,91,50,36,30,0.8333333333333334,0.72,0.5494505494505495,2025-12-15,65,39,5,404.724,9.198272727272727,101.2,7.322045454545455,23.36590909090909,303.52,2023-11-08,2025-12-07,0.22727272727272727,0.11363636363636363,0.8863636363636364,3.0,46.45,15.483333333333334,19.25,3.9566666666666666,11.87,58.32,0.20353223593964334,0.7964677640603567,0.06818181818181818
CUST02821,Michel,Rogner,michel.rogner@googlemail.com,+49 (0) 9413 761920,Berlin,2025-03-30,62,Female,55,6,28,0,1.0,0.944,Business,Referral,medium,Cash,Android,47,26,15,13,0.8666666666666667,0.5769230769230769,0.5531914893617021,2025-12-13,40,51,4,743.726,13.52229090909091,185.93,7.991818181818182,26.047272727272727,557.79,2025-03-30,2025-12-14,0.18181818181818182,0.07272727272727272,0.9272727272727272,6.0,87.93,14.655000000000001,16.011666666666667,1.6966666666666665,10.18,98.11000000000001,0.10376108449699316,0.8962389155030068,0.10909090909090909
CUST02822,Ricciotti,Tartaglia,ricciotti.tartaglia@libero.it,+39 3714910223,Milan,2024-06-04,27,Male,44,4,25,1,1.0,0.875,Tourist,Referral,medium,Cash,Android,52,33,15,14,0.9333333333333333,0.45454545454545453,0.6346153846153846,2025-12-14,39,39,5,553.092,12.570272727272727,138.3,8.144545454545455,26.681818181818183,414.78000000000003,2024-06-06,2025-11-18,0.1590909090909091,0.11363636363636363,0.8863636363636364,5.0,81.82,16.363999999999997,19.056,2.772,13.86,95.67999999999999,0.14485785953177258,0.8551421404682275,0.11363636363636363
CUST02823,Remigio,Montero,remigio.montero@yahoo.com,+34677622795,Barcelona,2023-11-02,51,Male,36,1,18,0,1.0,0.825,Commuter,Organic,low,Debit Card,Android,44,26,16,16,1.0,0.6153846153846154,0.5909090909090909,2025-12-14,38,31,5,361.342,10.037277777777778,90.37,7.513333333333334,23.391666666666666,270.97,2023-11-27,2025-11-19,0.1388888888888889,0.1388888888888889,0.8611111111111112,3.0,33.53,11.176666666666668,13.726666666666667,2.5500000000000003,7.65,41.18,0.18576979116075765,0.8142302088392424,0.08333333333333333
CUST02824,Carolina,Rosado,carolina.rosado@yahoo.com,+34942 187 042,Barcelona,2023-04-05,34,Other,28,0,11,0,1.0,0.775,Casual Rider,Ads,low,Cash,Web,114,64,39,31,0.7948717948717948,0.609375,0.5614035087719298,2025-12-15,76,22,6,259.008,9.250285714285713,64.72,7.687142857142858,21.853571428571428,194.28,2023-05-02,2025-10-28,0.17857142857142858,0.21428571428571427,0.7857142857142857,3.0,42.010000000000005,14.003333333333336,18.413333333333334,4.41,13.23,55.24000000000001,0.2395003620564808,0.7604996379435192,0.10714285714285714
CUST02825,Mattia,Borromini,mattia.borromini@gmail.com,3556404098,Milan,2025-08-01,53,Female,50,3,29,0,1.0,0.912,Tourist,Partnership,medium,Digital Wallet,Web,104,73,39,20,0.5128205128205128,0.5342465753424658,0.7019230769230769,2025-12-15,71,43,7,545.872,10.91744,136.43,6.755800000000001,24.768,409.45,2025-08-06,2025-12-15,0.1,0.14,0.86,4.0,56.349999999999994,14.087499999999999,14.57,0.81,3.24,59.589999999999996,0.05437153884880014,0.9456284611511998,0.08
CUST02826,Joyce,Cook,joyce.cook@yahoo.co.uk,+44115 496 0728,London,2024-03-22,38,Female,46,4,13,1,1.0,0.887,Tourist,Organic,high,Credit Card,iOS,37,18,13,10,0.7692307692307693,0.7222222222222222,0.4864864864864865,2025-12-15,32,42,4,770.95,16.75978260869565,192.72,6.434347826086957,25.323913043478264,578.24,2024-03-25,2025-11-23,0.2391304347826087,0.08695652173913043,0.9130434782608695,8.0,107.43,13.42875,16.15125,2.9400000000000004,23.520000000000003,130.95000000000002,0.17961053837342497,0.820389461626575,0.17391304347826086
CUST02827,Dawn,Jones,dawn.jones@hotmail.com,+44(0)191 4960366,London,2023-08-10,57,Male,63,4,1,1,1.0,0.994,Commuter,Referral,high,Cash,Android,93,51,28,29,1.0357142857142858,0.5490196078431373,0.5483870967741935,2025-12-14,60,54,9,988.384,15.688634920634922,247.11,7.317460317460317,28.049206349206347,741.28,2023-09-08,2025-12-10,0.19047619047619047,0.14285714285714285,0.8571428571428571,4.0,43.64,10.91,12.4825,2.0574999999999997,8.229999999999999,51.87,0.15866589550800075,0.8413341044919993,0.06349206349206349
CUST02828,Nathalie,Mentzel,nathalie.mentzel@aol.de,+49(0) 660851326,Berlin,2024-03-30,62,Female,42,0,34,0,1.0,0.863,Business,Organic,medium,Credit Card,iOS,46,23,16,15,0.9375,0.6956521739130435,0.5,2025-12-15,34,39,3,524.03,12.47690476190476,131.01,7.214999999999999,26.014285714285712,393.02,2024-04-02,2025-12-08,0.07142857142857142,0.07142857142857142,0.9285714285714286,2.0,25.69,12.845,14.0,1.5099999999999998,3.0199999999999996,28.71,0.10518982932776035,0.8948101706722397,0.047619047619047616
CUST02829,Narcisa,Vilar,narcisa.vilar@yahoo.com,+34 920 822 270,Barcelona,2023-02-16,23,Female,60,5,3,0,1.0,0.975,Business,Ads,low,Cash,iOS,56,31,21,13,0.6190476190476191,0.6774193548387096,0.5535714285714286,2025-12-15,49,50,10,608.316,10.1386,152.09,6.533333333333333,29.175,456.23,2023-02-28,2025-11-23,0.13333333333333333,0.16666666666666666,0.8333333333333334,5.0,57.12,11.424,15.136000000000001,3.842,19.21,76.33,0.2516703786191537,0.7483296213808464,0.08333333333333333
CUST02830,Francisco Jose,Lastra,francisco jose.lastra@hotmail.com,+34 944718533,Barcelona,2024-12-08,38,Male,36,0,5,0,1.0,0.825,Casual Rider,Ads,low,Credit Card,Web,44,27,18,15,0.8333333333333334,0.6666666666666666,0.6136363636363636,2025-12-15,38,34,2,417.31600000000003,11.592111111111112,104.32,6.995277777777778,24.572222222222223,312.99,2024-12-10,2025-12-05,0.027777777777777776,0.05555555555555555,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST02831,Melina,Martucci,melina.martucci@tiscali.it,054433555,Milan,2025-10-07,34,Female,31,2,15,0,1.0,0.794,Tourist,Referral,medium,Cash,Android,42,22,20,10,0.5,0.9090909090909091,0.5238095238095238,2025-12-13,30,27,4,314.534,10.146258064516129,78.59,7.3429032258064515,24.451612903225808,235.95,2025-10-07,2025-12-15,0.06451612903225806,0.12903225806451613,0.8709677419354839,2.0,30.8,15.4,15.64,0.5,1.0,31.8,0.031446540880503145,0.9685534591194969,0.06451612903225806
CUST02832,Barry,Hughes,barry.hughes@outlook.com,+44808 1570304,London,2025-01-06,21,Male,59,7,20,0,1.0,0.969,Tourist,Ads,high,Digital Wallet,Web,59,39,23,18,0.782608695652174,0.5897435897435898,0.6610169491525424,2025-12-12,48,51,8,897.654,15.214474576271186,224.4,6.819491525423728,26.159322033898306,673.25,2025-01-12,2025-12-14,0.1694915254237288,0.13559322033898305,0.864406779661017,8.0,74.92,9.365,14.115,4.75,38.0,112.92,0.3365214311016649,0.6634785688983351,0.13559322033898305
